StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceCategory,AttendanceBucket,StudyHoursBucket,StressBucket
19,99,1,Unknown,0,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
19,99,1,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
19,99,1,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
19,99,0,Unknown,2,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
19,99,2,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
19,99,2,Unknown,0,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
19,99,1,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,91,56,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
20,74,2,Unknown,0,Unknown,Female,22,Reading/Writing,Unknown,1,93,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,2,Unknown,0,Unknown,Female,24,Auditory,Unknown,1,68,67,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,2,Unknown,0,Unknown,Female,29,Visual,Unknown,0,80,65,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,1,Unknown,0,Unknown,Female,22,Reading/Writing,Unknown,1,93,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,1,Unknown,0,Unknown,Female,24,Auditory,Unknown,1,68,67,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,1,Unknown,0,Unknown,Female,29,Visual,Unknown,0,80,65,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,2,Unknown,1,Unknown,Female,22,Reading/Writing,Unknown,1,93,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,2,Unknown,1,Unknown,Female,24,Auditory,Unknown,1,68,67,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,2,Unknown,1,Unknown,Female,29,Visual,Unknown,0,80,65,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,1,Unknown,2,Unknown,Female,22,Reading/Writing,Unknown,1,93,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,1,Unknown,2,Unknown,Female,24,Auditory,Unknown,1,68,67,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,1,Unknown,2,Unknown,Female,29,Visual,Unknown,0,80,65,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,0,Unknown,2,Unknown,Female,22,Reading/Writing,Unknown,1,93,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,0,Unknown,2,Unknown,Female,24,Auditory,Unknown,1,68,67,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,74,0,Unknown,2,Unknown,Female,29,Visual,Unknown,0,80,65,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
11,78,1,Unknown,2,Unknown,Male,25,Kinesthetic,Unknown,1,59,77,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
11,78,1,Unknown,2,Unknown,Male,27,Visual,Unknown,0,69,77,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
11,78,1,Unknown,2,Unknown,Male,18,Visual,Unknown,0,62,90,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,78,1,Unknown,2,Unknown,Male,19,Kinesthetic,Unknown,1,80,98,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,78,1,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,96,83,Unknown,1,1,High,Good (75–89%),Moderate (10–19 hrs),Low
11,78,2,Unknown,1,Unknown,Male,25,Kinesthetic,Unknown,1,59,77,Unknown,1,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
11,78,2,Unknown,1,Unknown,Male,27,Visual,Unknown,0,69,77,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
11,78,2,Unknown,1,Unknown,Male,18,Visual,Unknown,0,62,90,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,78,2,Unknown,1,Unknown,Male,19,Kinesthetic,Unknown,1,80,98,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
11,78,2,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,96,83,Unknown,1,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,65,2,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,88,72,Unknown,0,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,2,Unknown,1,Unknown,Female,21,Auditory,Unknown,0,79,58,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,2,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,88,72,Unknown,0,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,2,Unknown,1,Unknown,Female,21,Auditory,Unknown,0,79,58,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,0,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,88,72,Unknown,0,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,0,Unknown,1,Unknown,Female,21,Auditory,Unknown,0,79,58,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,88,72,Unknown,0,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,1,Unknown,1,Unknown,Female,21,Auditory,Unknown,0,79,58,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,88,72,Unknown,0,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,65,1,Unknown,1,Unknown,Female,21,Auditory,Unknown,0,79,58,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
21,62,0,Unknown,2,Unknown,Male,26,Kinesthetic,Unknown,1,65,46,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,0,Unknown,2,Unknown,Male,26,Kinesthetic,Unknown,1,65,46,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,1,Unknown,1,Unknown,Male,26,Kinesthetic,Unknown,1,65,46,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
13,91,1,Unknown,1,Unknown,Female,19,Visual,Unknown,1,64,63,Unknown,1,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,0,73,77,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,21,Visual,Unknown,1,98,100,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,29,Auditory,Unknown,1,66,90,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,28,Auditory,Unknown,1,85,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,19,Kinesthetic,Unknown,0,89,61,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,19,Visual,Unknown,1,64,63,Unknown,1,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,0,73,77,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,21,Visual,Unknown,1,98,100,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,29,Auditory,Unknown,1,66,90,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,28,Auditory,Unknown,1,85,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
13,91,1,Unknown,1,Unknown,Female,19,Kinesthetic,Unknown,0,89,61,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
22,83,2,Unknown,1,Unknown,Male,28,Kinesthetic,Unknown,0,96,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,83,1,Unknown,2,Unknown,Male,28,Kinesthetic,Unknown,0,96,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,83,1,Unknown,2,Unknown,Male,28,Kinesthetic,Unknown,0,96,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,83,1,Unknown,2,Unknown,Male,28,Kinesthetic,Unknown,0,96,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,83,0,Unknown,1,Unknown,Male,28,Kinesthetic,Unknown,0,96,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
16,90,1,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,90,52,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,90,1,Unknown,2,Unknown,Female,19,Auditory,Unknown,1,90,52,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,90,2,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,90,52,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,90,1,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,90,52,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
16,90,2,Unknown,2,Unknown,Female,19,Auditory,Unknown,1,90,52,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
18,66,2,Unknown,0,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,0,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,0,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,0,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,2,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,2,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,2,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,50,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,66,1,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,57,60,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,2,Unknown,0,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,2,Unknown,0,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,2,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,2,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,1,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,0,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,0,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,0,Unknown,Female,27,Auditory,Unknown,1,52,66,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,83,1,Unknown,0,Unknown,Female,26,Auditory,Unknown,0,96,56,Unknown,0,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
31,70,2,Unknown,1,Unknown,Male,28,Kinesthetic,Unknown,0,52,71,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,1,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,87,79,Unknown,0,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,82,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,2,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,87,79,Unknown,0,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,2,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,82,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,2,Unknown,0,Unknown,Male,21,Reading/Writing,Unknown,1,87,79,Unknown,0,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,2,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,0,82,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,1,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,87,79,Unknown,0,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,69,1,Unknown,2,Unknown,Male,18,Reading/Writing,Unknown,0,82,97,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
14,60,1,Unknown,1,Unknown,Female,18,Visual,Unknown,0,88,52,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,60,0,Unknown,0,Unknown,Female,18,Visual,Unknown,0,88,52,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
25,65,1,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,1,62,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,1,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,1,100,55,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,2,Unknown,2,Unknown,Female,25,Reading/Writing,Unknown,1,62,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,2,Unknown,2,Unknown,Female,28,Reading/Writing,Unknown,1,100,55,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,0,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,1,62,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,0,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,1,100,55,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,1,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,1,62,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,1,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,1,100,55,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,0,Unknown,1,Unknown,Female,25,Reading/Writing,Unknown,1,62,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,0,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,1,100,55,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,2,Unknown,0,Unknown,Female,25,Reading/Writing,Unknown,1,62,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,65,2,Unknown,0,Unknown,Female,28,Reading/Writing,Unknown,1,100,55,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,0,Unknown,0,Unknown,Female,20,Reading/Writing,Unknown,1,54,54,Unknown,0,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,0,Unknown,0,Unknown,Female,24,Auditory,Unknown,1,96,78,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,2,Unknown,0,Unknown,Female,20,Reading/Writing,Unknown,1,54,54,Unknown,0,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,2,Unknown,0,Unknown,Female,24,Auditory,Unknown,1,96,78,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
8,99,1,Unknown,0,Unknown,Female,28,Kinesthetic,Unknown,1,99,97,Unknown,1,0,High,Excellent (>=90%),Low (1–9 hrs),Low
8,99,1,Unknown,0,Unknown,Female,23,Auditory,Unknown,1,89,54,Unknown,1,3,Medium,Excellent (>=90%),Low (1–9 hrs),Low
8,99,1,Unknown,0,Unknown,Female,20,Reading/Writing,Unknown,1,59,91,Unknown,0,0,High,Excellent (>=90%),Low (1–9 hrs),Low
8,99,2,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,1,99,97,Unknown,1,0,High,Excellent (>=90%),Low (1–9 hrs),Low
8,99,2,Unknown,1,Unknown,Female,23,Auditory,Unknown,1,89,54,Unknown,1,3,Medium,Excellent (>=90%),Low (1–9 hrs),Low
8,99,2,Unknown,1,Unknown,Female,20,Reading/Writing,Unknown,1,59,91,Unknown,0,0,High,Excellent (>=90%),Low (1–9 hrs),Low
12,72,1,Unknown,1,Unknown,Female,28,Auditory,Unknown,1,58,100,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,1,51,42,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,1,Unknown,Female,29,Auditory,Unknown,0,61,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,0,Unknown,2,Unknown,Female,28,Auditory,Unknown,1,58,100,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,0,Unknown,2,Unknown,Female,26,Kinesthetic,Unknown,1,51,42,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,0,Unknown,2,Unknown,Female,29,Auditory,Unknown,0,61,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,2,Unknown,Female,28,Auditory,Unknown,1,58,100,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,2,Unknown,Female,26,Kinesthetic,Unknown,1,51,42,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,2,Unknown,Female,29,Auditory,Unknown,0,61,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,0,Unknown,2,Unknown,Female,28,Auditory,Unknown,1,58,100,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,0,Unknown,2,Unknown,Female,26,Kinesthetic,Unknown,1,51,42,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,0,Unknown,2,Unknown,Female,29,Auditory,Unknown,0,61,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,0,Unknown,Female,28,Auditory,Unknown,1,58,100,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,0,Unknown,Female,26,Kinesthetic,Unknown,1,51,42,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
12,72,1,Unknown,0,Unknown,Female,29,Auditory,Unknown,0,61,73,Unknown,1,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
21,65,1,Unknown,0,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,0,Unknown,2,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,1,Unknown,2,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,2,Unknown,0,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,1,Unknown,1,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,1,Unknown,1,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,2,Unknown,2,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,65,2,Unknown,1,Unknown,Male,21,Visual,Unknown,0,93,95,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,1,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,1,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,1,Unknown,2,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,1,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,2,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,1,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,1,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
24,68,0,Unknown,0,Unknown,Male,29,Kinesthetic,Unknown,1,78,61,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
21,84,1,Unknown,0,Unknown,Female,23,Visual,Unknown,0,79,56,Unknown,2,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
21,84,0,Unknown,0,Unknown,Female,23,Visual,Unknown,0,79,56,Unknown,2,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
21,84,1,Unknown,1,Unknown,Female,23,Visual,Unknown,0,79,56,Unknown,2,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
21,84,2,Unknown,0,Unknown,Female,23,Visual,Unknown,0,79,56,Unknown,2,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
21,84,0,Unknown,0,Unknown,Female,23,Visual,Unknown,0,79,56,Unknown,2,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
18,94,2,Unknown,1,Unknown,Male,21,Visual,Unknown,1,83,93,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,2,Unknown,1,Unknown,Male,29,Auditory,Unknown,1,55,51,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,1,Unknown,2,Unknown,Male,21,Visual,Unknown,1,83,93,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,1,Unknown,2,Unknown,Male,29,Auditory,Unknown,1,55,51,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,2,Unknown,0,Unknown,Male,21,Visual,Unknown,1,83,93,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,2,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,55,51,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,1,Unknown,1,Unknown,Male,21,Visual,Unknown,1,83,93,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,1,Unknown,1,Unknown,Male,29,Auditory,Unknown,1,55,51,Unknown,2,3,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
18,94,1,Unknown,0,Unknown,Male,21,Visual,Unknown,1,83,93,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
